rgi_id,glac_name,surge_type,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,term_type,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m
RGI2000-v7.0-G-11-00085,FR4N01166D31 de la Cime de l'Encoula,0,11,11-01,G006293E44908N,752578,731,2003-08-13T00:00:00,6.293225395866664,44.9074815,32,0.026703984201766,0,0,9,0,6.29469917734004,44.90797143914573,2646.1782,2793.9553,2722.2903,2720.978,36.8896,79.2973,3,COPDEM30,247
RGI2000-v7.0-G-11-00086,FR4N01166D34 de Les Clots,0,11,11-01,G006282E44921N,752564,731,2003-08-13T00:00:00,6.281916947786917,44.9210415,32,0.015463273158813,0,0,9,0,6.282811790151697,44.922032607683526,2674.433,2824.0076,2714.3828,2724.2507,37.41602,46.886066,2,COPDEM30,208
RGI2000-v7.0-G-11-00087,FR4N01166E09 de la Tete du Grand Bois,0,11,11-01,G006238E44916N,752516,731,2003-08-13T00:00:00,6.2378255,44.9161285,32,0.031887337733004,0,0,9,0,6.237906498759054,44.91728822891517,2952.3804,3062.721,3005.3638,3003.9417,25.277872,335.35479736328125,8,COPDEM30,243
RGI2000-v7.0-G-11-00088,FR4N01166F01 de l'Ours,0,11,11-01,G006235E44914N,752508,731,2003-08-13T00:00:00,6.235316626301465,44.9139005,32,0.022660330628104,0,0,9,0,6.233629715554727,44.914484441557676,2906.7463,3021.3337,2962.8496,2962.5435,31.881184,326.3758430480957,8,COPDEM30,234
RGI2000-v7.0-G-11-00089,FR4N01166E08 de la Tete de Malacombe,0,11,11-01,G006237E44911N,752513,731,2003-08-13T00:00:00,6.236629006164383,44.910811,32,0.018796088906614,0,0,9,0,6.237403936353185,44.91161650514672,3029.5212,3128.6152,3085.242,3082.4062,32.022324,42.75403,2,COPDEM30,195
RGI2000-v7.0-G-11-00090,FR4N01166E07 de la Pointe Jeanne,0,11,11-01,G006241E44904N,752519,731,2003-08-13T00:00:00,6.240895219283843,44.904220499999994,32,0.02975745156614,0,0,9,0,6.2413000828410095,44.90515504453548,2968.8228,3178.7903,3055.4998,3056.4207,47.35347,61.76927,2,COPDEM30,230
RGI2000-v7.0-G-11-00091,"",0,11,11-01,G006262E44891N,752521,731,2003-08-13T00:00:00,6.24444183217005,44.9017475,32,0.066426746709273,0,0,9,0,6.247457222262758,44.90236364517751,2749.1355,3006.4468,2835.0413,2850.139,33.057365,58.37095,2,COPDEM30,450
RGI2000-v7.0-G-11-00092,FR4N01166F02 des Fetoules,0,11,11-01,G006235E44903N,752509,731,2003-08-13T00:00:00,6.236022507727474,44.90318,32,0.20589009050863,0,0,9,0,6.232821655024345,44.90562891419314,2905.7913,3404.6934,3172.7686,3162.9705,33.467644,325.54727935791016,8,COPDEM30,750
RGI2000-v7.0-G-11-00093,FR4N01166F03 du Col Nord de l'Etret,0,11,11-01,G006238E44897N,752515,731,2003-08-13T00:00:00,6.238420259962826,44.8967365,32,0.024152454390652,0,0,9,0,6.236445794536283,44.89692304075353,3066.5532,3323.2527,3213.296,3201.6375,40.430298,299.51101303100586,8,COPDEM30,332
RGI2000-v7.0-G-11-00094,FR4N01166F04 du Clocher de l'Etret,0,11,11-01,G006241E44893N,752518,731,2003-08-13T00:00:00,6.241071885742485,44.8929715,32,0.090653974653748,0,0,9,0,6.238554773693387,44.8933993672015,3070.551,3389.7146,3201.6826,3215.9211,33.407867,296.4907531738281,8,COPDEM30,483
RGI2000-v7.0-G-11-00095,"",0,11,11-01,G006259E44881N,752523,731,2003-08-13T00:00:00,6.247099780414061,44.88637,32,0.0842882667588,0,0,9,0,6.2486192624819425,44.88492912140995,3103.4082,3277.291,3166.9414,3172.2002,25.93416,179.37823,5,COPDEM30,530
RGI2000-v7.0-G-11-00096,FR4N01166E06 du Vallon des Etages,0,11,11-01,G006263E44892N,752532,731,2003-08-13T00:00:00,6.252825785565291,44.892795,32,2.009427258915256,0,0,9,0,6.262675042976563,44.89993491040234,2396.2983,3243.533,2860.0173,2835.795,31.478083,13.232251,1,COPDEM30,2919
RGI2000-v7.0-G-11-00097,FR4N01166D20-22 Rouies/Chardon/Petit Chardon 1,0,11,11-01,G006275E44878N,752572,731,2003-08-13T00:00:00,6.285656860082304,44.879855,32,1.759969932676033,0,0,9,0,6.296990771042028,44.888812396209445,2168.8362,3220.2412,2572.1248,2596.9443,28.40021,1.8086776,1,COPDEM30,2981
RGI2000-v7.0-G-11-00098,FR4N01172D03 du Vaccivier,0,11,11-01,G006289E44871N,752577,731,2003-08-13T00:00:00,6.28951254588857,44.8716535,32,0.035106157222725,0,0,9,0,6.290334262007037,44.87084365602946,2878.5806,2999.6348,2936.8123,2938.4006,26.56027,136.5147,4,COPDEM30,260
RGI2000-v7.0-G-11-00099,"",0,11,11-01,G006302E44870N,752581,731,2003-08-13T00:00:00,6.301847698343849,44.8700435,32,0.023444917859777,0,0,9,0,6.301041734435497,44.8694594235719,2886.0583,3071.807,2934.1216,2943.3665,38.65858,230.8525390625,6,COPDEM30,184
RGI2000-v7.0-G-11-00100,FR4N01166D14+66D15 du Says,0,11,11-01,G006319E44867N,752587,731,2003-08-13T00:00:00,6.31317425489392,44.8681665,32,0.777426578397008,0,0,9,0,6.321501705783281,44.86913349921878,2723.0073,3283.6587,3038.831,3034.0415,30.74576,39.528313,2,COPDEM30,2394
RGI2000-v7.0-G-11-00101,"",0,11,11-01,G006318E44866N,752596,731,2003-08-13T00:00:00,6.321248204780058,44.864236500000004,32,0.018054526979006,0,0,9,0,6.321378127838773,44.86549626569764,3099.6272,3240.577,3159.0938,3168.1846,32.277744,10.809686,1,COPDEM30,252
RGI2000-v7.0-G-11-00102,Glacier du Gioberney_3,0,11,11-01,G006324E44862N,752601,731,2003-08-13T00:00:00,6.324084262201566,44.862063500000005,32,0.01490201682204,0,0,9,0,6.325303704758022,44.86217839235615,2961.0818,3029.2546,3000.7417,3000.294,30.068253,118.55047,4,COPDEM30,180
RGI2000-v7.0-G-11-00103,"",0,11,11-01,G006320E44859N,752594,731,2003-08-13T00:00:00,6.319800070829977,44.859323,32,0.166120321584292,0,0,9,0,6.32357088381139,44.86016845308996,3005.4102,3245.127,3147.8423,3140.088,28.78009,90.966805,3,COPDEM30,472
RGI2000-v7.0-G-11-00104,"",0,11,11-01,G006325E44867N,752602,731,2003-08-13T00:00:00,6.3244285,44.8670555,32,0.025107349257224,0,0,9,0,6.3257549338632195,44.86876531445142,2795.316,3075.5461,2950.3064,2942.131,39.54779,36.958076,2,COPDEM30,418
RGI2000-v7.0-G-11-00105,FR4N01166D11 de la Pilatte,0,11,11-01,G006334E44865N,752616,731,2003-08-13T00:00:00,6.335424215593603,44.861876,32,2.900887984525774,0,0,9,0,6.331381923287575,44.874702555143124,2328.532,3433.3997,2943.1304,2917.5276,27.005175,353.3203592300415,1,COPDEM30,3257
RGI2000-v7.0-G-11-00106,FR4N01166D10 du Coin,0,11,11-01,G006347E44864N,752645,731,2003-08-13T00:00:00,6.346361590144658,44.865605,32,0.196619381575635,0,0,9,0,6.343955436870949,44.86539494490781,2877.6719,3231.3555,3030.4001,3038.0588,31.915878,287.48877716064453,7,COPDEM30,616
RGI2000-v7.0-G-11-00107,"",0,11,11-01,G006356E44868N,752664,731,2003-08-13T00:00:00,6.355914204564215,44.867937,32,0.116341226540267,0,0,9,0,6.361165258368735,44.86991464062706,2892.3325,3451.1506,3226.7695,3206.111,39.29647,50.052773,2,COPDEM30,694
RGI2000-v7.0-G-11-00108,FR4N01083B06 du Sele 2,0,11,11-01,G006359E44865N,752670,731,2003-09-21T00:00:00,6.359330407752699,44.864916,32,0.078534559578477,0,0,9,0,6.362301027699054,44.86567751909747,3008.5142,3317.9382,3163.31,3166.7107,34.301456,72.762115,3,COPDEM30,456
RGI2000-v7.0-G-11-00109,FR4N01083B06 du Sele 1,0,11,11-01,G006367E44861N,752684,731,2003-09-21T00:00:00,6.370832452295332,44.863652,32,2.009446499315858,0,0,9,0,6.375584797780458,44.871519020994086,2524.067,3428.866,2998.6055,2960.2651,24.820572,20.715382,1,COPDEM30,2706
RGI2000-v7.0-G-11-00110,FR4N01083A17 du Riou Blanc,0,11,11-01,G006380E44858N,752695,731,2003-09-21T00:00:00,6.380872404401186,44.858843500000006,32,0.01474750302186,0,0,9,0,6.3810555602865735,44.85780642520135,3061.2712,3158.4102,3082.6455,3095.7463,20.035433,197.4816131591797,5,COPDEM30,245
RGI2000-v7.0-G-11-00111,FR4N01083B05 des Boeufs Rouges,0,11,11-01,G006389E44864N,752706,731,2003-09-21T00:00:00,6.390610002140512,44.8639285,32,0.199469358855106,0,0,9,0,6.388199174418302,44.86740340025269,2704.7014,3385.7783,3195.8535,3145.2068,36.363316,1.8272758,1,COPDEM30,833
RGI2000-v7.0-G-11-00112,FR4N01083A18 du Rascrouset,0,11,11-01,G006394E44858N,752707,731,2003-09-21T00:00:00,6.393467419401836,44.8589965,32,0.050625142420885,0,0,9,0,6.397118235818689,44.85729297282451,3071.7747,3325.6797,3210.6978,3207.1653,30.212236,110.37396,3,COPDEM30,508
RGI2000-v7.0-G-11-00113,FR4N01083B02 de Claphouse,0,11,11-01,G006399E44862N,752710,731,2003-09-21T00:00:00,6.398260712171222,44.861244,32,0.062092147527698,0,0,9,0,6.400734036248808,44.86117414709039,3111.7615,3315.9666,3192.3755,3196.5862,26.687016,87.80392,3,COPDEM30,434
RGI2000-v7.0-G-11-00114,FR4N01083A15 du Gersa,0,11,11-01,G006366E44852N,752680,731,2003-09-21T00:00:00,6.367040026693598,44.8514265,32,0.019133941667395,0,0,9,0,6.367926184810236,44.85071548161117,2929.601,3007.2307,2955.6912,2958.3958,21.454304,118.44452,4,COPDEM30,217
RGI2000-v7.0-G-11-00115,FR4N01083A14 du Fournet 1,0,11,11-01,G006358E44853N,752667,731,2003-09-21T00:00:00,6.357496400762521,44.852773,32,0.133714483002426,0,0,9,0,6.357860573498247,44.85061612344336,3091.0947,3353.213,3214.7944,3212.903,30.061546,164.91156,5,COPDEM30,538
RGI2000-v7.0-G-11-00116,FR4N01083A14 du Fournet 1,0,11,11-01,G006357E44852N,752660,731,2003-09-21T00:00:00,6.354086442275589,44.8517475,32,0.014601688250112,0,0,9,0,6.354422599241064,44.85109635063095,3148.0999,3257.0479,3213.5608,3210.3865,32.648518,163.76433,5,COPDEM30,193
RGI2000-v7.0-G-11-00117,FR4N01083A14 du Fournet 2,0,11,11-01,G006349E44849N,752650,731,2003-09-21T00:00:00,6.348856964147068,44.8487595,32,0.123646951422993,0,0,9,0,6.349654746679053,44.84661789893319,2918.5188,3198.4023,3020.8123,3028.2898,33.358307,145.91089,4,COPDEM30,404
RGI2000-v7.0-G-11-00118,FR4N01083A13 des Bans,0,11,11-01,G006342E44847N,752636,731,2003-09-21T00:00:00,6.34258545017585,44.845535,32,0.119994191835685,0,0,9,0,6.3436938651134405,44.84338115647061,2797.3079,3356.2656,3069.3745,3073.1936,38.436604,141.60153,4,COPDEM30,778
RGI2000-v7.0-G-11-00119,FR4N01172D04 Superieur de la Condamine,0,11,11-01,G006331E44847N,752612,731,2003-09-21T00:00:00,6.331942265193584,44.846475999999996,32,0.139714681362473,0,0,9,0,6.328926804496644,44.846861313827006,3044.441,3439.2498,3278.404,3276.1167,37.508595,287.1813507080078,7,COPDEM30,495
RGI2000-v7.0-G-11-00120,FR4N01172D04 Ouest des Bans,0,11,11-01,G006329E44850N,752608,731,2003-09-21T00:00:00,6.329443635738079,44.8506685,32,0.02655197255214,0,0,9,0,6.327992275126468,44.84973503480645,3268.2754,3408.098,3342.5654,3339.5737,36.553074,192.7095947265625,5,COPDEM30,247
RGI2000-v7.0-G-11-00121,FR4N01172D05 de la Condamine,0,11,11-01,G006318E44844N,752592,731,2003-09-21T00:00:00,6.318175475114312,44.844441,32,0.575604515628235,0,0,9,0,6.312184554056593,44.846988588677526,2316.9321,2942.343,2469.5205,2502.4507,28.195883,324.260555267334,8,COPDEM30,1308
RGI2000-v7.0-G-11-00122,FR4N01172E01 des Aupillous,0,11,11-01,G006326E44830N,752606,731,2003-08-13T00:00:00,6.32721317705442,44.8301245,32,0.441122246141818,0,0,9,0,6.320975004172354,44.82967752917807,2593.4973,3088.285,2798.2598,2812.1155,27.982115,295.3841857910156,8,COPDEM30,996
RGI2000-v7.0-G-11-00123,FR4N01083A12 du Sellar 3,0,11,11-01,G006339E44832N,752630,731,2003-08-13T00:00:00,6.338768051866936,44.8320875,32,0.025024678979276,0,0,9,0,6.340388411786175,44.83186656578753,2873.4927,3102.9946,3034.9414,3023.6257,48.48824,51.411556,2,COPDEM30,219
RGI2000-v7.0-G-11-00124,FR4N01083A12 du Sellar 2,0,11,11-01,G006341E44834N,752633,731,2003-08-13T00:00:00,6.341408058642436,44.8345485,32,0.041845735149212,0,0,9,0,6.343069168274573,44.834411034682226,2592.217,2873.0881,2681.7344,2697.4336,34.87737,68.70498,3,COPDEM30,373
RGI2000-v7.0-G-11-00125,FR4N01083A12 du Sellar 1,0,11,11-01,G006340E44833N,752622,731,2003-08-13T00:00:00,6.336705899033202,44.835387,32,0.04002140964062,0,0,9,0,6.337732679525918,44.83631786047794,2832.9546,3077.4236,2976.9224,2963.1038,39.411728,49.475143,2,COPDEM30,405
RGI2000-v7.0-G-11-00126,FR4N01083A11 de Bonvoisin,0,11,11-01,G006345E44830N,752638,731,2003-09-21T00:00:00,6.344443998765183,44.829386,32,0.182158370592711,0,0,9,0,6.346543120556399,44.831728982112324,2512.5642,3165.909,2776.8425,2808.5913,42.52354,43.026524,2,COPDEM30,800
RGI2000-v7.0-G-11-00127,FR4N01172F01 du Jocelme,0,11,11-01,G006338E44825N,752629,731,2003-09-21T00:00:00,6.338905289019223,44.8243255,32,0.246511607661844,0,0,9,0,6.342397376068791,44.8212945913714,3041.564,3405.7632,3204.3735,3209.5251,28.22409,167.47867,5,COPDEM30,985
RGI2000-v7.0-G-11-00128,FR4N01172F01 de Surette,0,11,11-01,G006342E44818N,752637,731,2003-09-21T00:00:00,6.343885091592073,44.818278500000005,32,0.190527271219398,0,0,9,0,6.337541641254781,44.81681279404582,2741.0176,3129.8203,2920.513,2945.1182,31.833658,290.9677429199219,7,COPDEM30,681
RGI2000-v7.0-G-11-00129,FR4N01083A09 Subeyrar du Loup,0,11,11-01,G006348E44814N,752644,731,2003-09-21T00:00:00,6.346184869047619,44.8133365,32,0.262283738965131,0,0,9,0,6.352805363408887,44.81392994053821,2877.4065,3138.872,2999.9941,3001.4666,22.868286,127.40343,4,COPDEM30,1135
RGI2000-v7.0-G-11-00130,FR4N01172F02 du Col de Sirac?,0,11,11-01,G006338E44813N,752626,731,2003-08-13T00:00:00,6.338107060288323,44.8124305,32,0.034074205197676,0,0,9,0,6.336596380346072,44.8124731989864,2692.4104,2925.183,2783.918,2789.3064,42.807022,298.9162826538086,8,COPDEM30,360
RGI2000-v7.0-G-11-00131,FR4N01083A08 de Jarroux,0,11,11-01,G006342E44807N,752634,731,2003-08-13T00:00:00,6.341825284414297,44.8071465,32,0.030454272764193,0,0,9,0,6.34346349765345,44.80766251744325,2970.0776,3079.3623,3045.6484,3039.8164,28.330494,51.79792,2,COPDEM30,258
RGI2000-v7.0-G-11-00132,FR4N01083A08 du Queyre,0,11,11-01,G006345E44805N,752639,731,2003-08-13T00:00:00,6.345377394476944,44.804275,32,0.031959304254102,0,0,9,0,6.3469703861036955,44.80379291208716,2654.8352,2918.3496,2800.684,2797.2463,44.595226,99.75523,3,COPDEM30,279
RGI2000-v7.0-G-11-00133,FR4N01083A07 de Chanteloube,0,11,11-01,G006347E44799N,752646,731,2003-09-21T00:00:00,6.346667571195653,44.7987035,32,0.332597520141626,0,0,9,0,6.350454990566111,44.80276864705998,2528.9514,3087.1443,2746.933,2777.1084,32.98993,53.640778,2,COPDEM30,1065
RGI2000-v7.0-G-11-00134,FR4N01173D02 de la Pierre,0,11,11-01,G006330E44793N,752632,731,2003-09-21T00:00:00,6.340573441524796,44.794141499999995,32,0.156101806708222,0,0,9,0,6.337872967166202,44.792666544826595,2846.8284,3038.5889,2917.3894,2920.5117,26.017717,236.6410140991211,6,COPDEM30,496
RGI2000-v7.0-G-11-00135,FR4N01172F03 de Chabourneou,0,11,11-01,G006331E44803N,752615,731,2003-08-13T00:00:00,6.333367016651032,44.8030205,32,0.480692459811272,0,0,9,0,6.332238605592641,44.80764796420917,2399.5576,3140.4219,2830.0352,2791.938,34.607273,336.69783210754395,8,COPDEM30,1152
RGI2000-v7.0-G-11-00136,FR4N01172F04 du Sirac,0,11,11-01,G006316E44796N,752591,731,2003-08-13T00:00:00,6.316272046489678,44.7959075,32,0.602087050862488,0,0,9,0,6.318690467260324,44.80087570433459,2383.601,3129.5198,2648.0298,2679.9387,35.817406,343.56862449646,1,COPDEM30,1457
RGI2000-v7.0-G-11-00137,FR4N01173D01 de la Veyrardonne,0,11,11-01,G006312E44785N,752585,731,2003-08-13T00:00:00,6.311235253819471,44.785866,32,0.129795049493469,0,0,9,0,6.313501694912503,44.78517737691295,2838.1863,3116.9849,2935.026,2941.8613,29.18702,128.78616,4,COPDEM30,532
RGI2000-v7.0-G-11-00138,FR4N01172F06 de Vallonpierre,0,11,11-01,G006301E44788N,752582,731,2003-09-21T00:00:00,6.303544170445861,44.78751200000001,32,0.137496475139459,0,0,9,0,6.297054096705886,44.78673815568352,2855.425,3258.0037,3094.174,3088.4722,33.374577,296.6670799255371,8,COPDEM30,734
RGI2000-v7.0-G-11-00139,FR4N01172F06 de Gouiran,0,11,11-01,G006297E44784N,752580,731,2003-09-21T00:00:00,6.297010680327279,44.784460499999994,32,0.059284242892938,0,0,9,0,6.295713162492959,44.78478098878144,2725.0188,2910.8274,2793.0479,2796.911,31.404713,306.2710189819336,8,COPDEM30,399
RGI2000-v7.0-G-11-00140,"",0,11,11-01,G006262E44802N,752545,731,2003-09-21T00:00:00,6.261996482736013,44.8019445,32,0.016895954478093,0,0,9,0,6.262984006632305,44.80235252057713,2512.0444,2588.0874,2533.942,2539.8496,22.986822,41.60722,2,COPDEM30,206
RGI2000-v7.0-G-11-00141,"",0,11,11-01,G006252E44784N,752529,731,2003-09-21T00:00:00,6.25165501923075,44.784351,32,0.019745853195091,0,0,9,0,6.2534807506269505,44.78423126004104,2428.4373,2506.922,2455.3416,2458.2734,23.775923,67.28651,2,COPDEM30,257
RGI2000-v7.0-G-11-00142,"",0,11,11-01,G006250E44783N,752527,731,2003-09-21T00:00:00,6.250035019961977,44.782644,32,0.033438969190882,0,0,9,0,6.25039034273015,44.78340043408364,2538.0173,2646.0024,2576.524,2579.9026,29.673307,58.464245,2,COPDEM30,196
RGI2000-v7.0-G-11-00143,FR4N01172H01 de Parieres,0,11,11-01,G006242E44782N,752520,731,2003-09-21T00:00:00,6.242358015209128,44.782117,32,0.05661454364059,0,0,9,0,6.240904172273457,44.78306103069885,2681.1091,2933.6897,2779.9998,2789.8638,39.77689,332.4185600280762,8,COPDEM30,313
RGI2000-v7.0-G-11-00144,FR4N01172H02 Plat,0,11,11-01,G006237E44775N,752511,731,2003-09-21T00:00:00,6.23679840851368,44.7748235,32,0.076734517443971,0,0,9,0,6.235800744781265,44.77709538775324,2803.2576,2986.2112,2901.6797,2901.8167,26.950968,298.7419509887696,8,COPDEM30,516
RGI2000-v7.0-G-11-00145,FR4N01172H03 de Crupillouse,0,11,11-01,G006231E44772N,752506,731,2003-09-21T00:00:00,6.232479431590624,44.770983,32,0.099036235446362,0,0,9,0,6.229831477975495,44.772503760255304,2603.713,2945.1152,2747.512,2755.273,36.76682,333.951208114624,8,COPDEM30,554
RGI2000-v7.0-G-11-00146,FR4N01173B01 du Mourre la Mine,0,11,11-01,G006210E44747N,752490,731,2003-09-21T00:00:00,6.209916307053942,44.7468145,32,0.16264523846998,0,0,9,0,6.212994075839044,44.749539697509434,2585.1326,3005.6138,2799.5886,2798.2456,33.855534,4.007575,1,COPDEM30,797
RGI2000-v7.0-G-11-00147,"",0,11,11-01,G006196E44743N,752483,731,2003-09-21T00:00:00,6.203393502136754,44.744061,32,0.167352073784702,0,0,9,0,6.201614254572753,44.74798088074506,2648.9226,3043.0803,2816.8792,2825.4868,31.819138,316.4133834838867,8,COPDEM30,887
RGI2000-v7.0-G-11-00148,FR4N01172H04 de l'Aup,0,11,11-01,G006197E44744N,752481,731,2003-09-21T00:00:00,6.19930196228267,44.7440365,32,0.183534609678752,0,0,9,0,6.196288617657831,44.747947601692545,2425.4316,3007.4465,2628.8298,2642.0122,31.76476,345.62109375,1,COPDEM30,937
RGI2000-v7.0-G-11-00149,Glacier de l'Aup_2,0,11,11-01,G006195E44744N,752479,731,2003-09-21T00:00:00,6.1945340218029,44.7443595,32,0.038384143218817,0,0,9,0,6.19489031149381,44.745200990899036,2597.3098,2770.6465,2662.0574,2667.8608,39.839855,36.071312,2,COPDEM30,228
RGI2000-v7.0-G-11-00150,"",0,11,11-01,G006195E44737N,752478,731,2003-09-21T00:00:00,6.195314296260247,44.7371455,32,0.048961750452905,0,0,9,0,6.196417546248289,44.73616121907017,2791.8096,2887.9568,2827.8408,2831.0803,23.136274,148.42181,4,COPDEM30,294
RGI2000-v7.0-G-11-00151,"",0,11,11-01,G006190E44852N,752474,731,2003-08-13T00:00:00,6.193058171714052,44.853075,32,0.014973726410671,0,0,9,0,6.193121582661832,44.852142405231056,2872.674,2961.8674,2902.234,2908.769,23.663572,218.07310485839844,6,COPDEM30,230
RGI2000-v7.0-G-11-00152,FR4N01172B01 du Clot 1,0,11,11-01,G006191E44853N,752473,731,2003-08-13T00:00:00,6.192250860349127,44.854420000000005,32,0.016153635110695,0,0,9,0,6.192638426556423,44.85399794875824,2932.6296,3005.5408,2964.17,2964.9414,32.218544,188.50538635253903,5,COPDEM30,121
RGI2000-v7.0-G-11-00153,FR4N01172B02 de l'Olan,0,11,11-01,G006201E44854N,752482,731,2003-08-13T00:00:00,6.201121661304249,44.854734,32,0.111323455896995,0,0,9,0,6.198640399745496,44.8523199467091,2819.257,3206.0757,3030.0654,3012.7808,33.784225,169.22113,5,COPDEM30,755
RGI2000-v7.0-G-11-00154,FR4N01166F14 des Sellettes E 1,0,11,11-01,G006216E44862N,752492,731,2003-08-13T00:00:00,6.213166432748245,44.8614145,32,0.807620604278737,0,0,9,0,6.216420579198982,44.86821735984729,2381.7239,3183.1619,2579.808,2652.6836,25.672842,355.66802883148193,1,COPDEM30,1703
RGI2000-v7.0-G-11-00155,"",0,11,11-01,G006215E44861N,752501,731,2003-08-13T00:00:00,6.221821641335822,44.862806500000005,32,0.022340146742972,0,0,9,0,6.220699158685887,44.86307010863704,2688.723,2791.5813,2708.4097,2717.805,25.694405,297.77562713623047,8,COPDEM30,190
RGI2000-v7.0-G-11-00156,FR4N01171E05 de la Maye,0,11,11-01,G006188E44860N,752472,731,2003-08-13T00:00:00,6.188818940656565,44.86149,32,0.092900763458843,0,0,9,0,6.18847545487094,44.86536411929607,2299.432,2525.7043,2416.5059,2415.0261,38.25812,302.83184814453125,8,COPDEM30,958
RGI2000-v7.0-G-11-00157,FR4N01171G01 des Souffles,0,11,11-01,G006136E44867N,752430,731,2003-08-13T00:00:00,6.135991711111111,44.866934,32,0.060145365726832,0,0,9,0,6.138116341878113,44.86842561509312,2508.2822,2824.8718,2678.1606,2672.8242,38.272144,21.642769,1,COPDEM30,458
RGI2000-v7.0-G-11-00158,Glacier de la Mariande_3,0,11,11-01,G006151E44901N,752442,731,2003-08-13T00:00:00,6.149337104424778,44.9010445,32,0.022350069051638,0,0,9,0,6.150264921212504,44.90141714630026,2961.4768,3048.1335,3002.9097,3003.7317,27.291777,79.081535,3,COPDEM30,174
RGI2000-v7.0-G-11-00159,"",0,11,11-01,G006152E44901N,752448,731,2003-08-13T00:00:00,6.152039398178834,44.901011,32,0.013148304429846,0,0,9,0,6.152601309645643,44.90117153711428,2898.655,2963.0205,2921.3638,2924.69,25.054686,52.877186,2,COPDEM30,141
RGI2000-v7.0-G-11-00160,"",0,11,11-01,G006158E44900N,752455,731,2003-08-13T00:00:00,6.158123263404827,44.8996315,32,0.085715735635279,0,0,9,0,6.159968143046379,44.90068090301876,2667.0872,2948.8938,2806.1238,2811.3943,31.31926,27.722652,2,COPDEM30,439
RGI2000-v7.0-G-11-00161,FR4N01166A12 du Routier Superieur,0,11,11-01,G006214E44963N,752495,731,2003-08-13T00:00:00,6.214059161829935,44.96313,32,0.01837979245921,0,0,9,0,6.21354853330088,44.96355775930761,2940.0261,3036.735,2983.3296,2986.7664,32.46534,337.6903877258301,1,COPDEM30,184
